Analysis,Time.Code,Row,Identifier.1,PotNumber,SampleType,Species,Treatment,Amount,corrected.mg.C,corrected.percent.C,corrected.mg.N,corrected.percent.N,Area.All.Peak.No4,Ampl..44,BGD.44,BGD.45,BGD.46,rR.45CO2.44CO2,rR.46CO2.44CO2,d.13C.12C,d.13C.12C.gas.corr,C13.corrected,Area.All.Peak.No3,Ampl..28,BGD.28,BGD.29,rR.29N2.28N2,rd.29N2.28N2,d.15N.14N,d.15N.14N.gas.corr,N15.corrected
2402,4/14/22 13:42,28,44L,44,Leaf,Red maple,low,2.877,1.315379552,45.72052667,0.040954887,1.423527516,41.039,1457,1,2.2,1.6,4.0764576,1.8308012,2707.25,2666.4741,2666.4741,15.37,956,9.9,15,0.7577166,24.315,24.315,24.11109091,24.19326202
2412,4/14/22 15:10,38,45L,45,Leaf,Red maple,mid,3.063,1.40750823,45.95195006,0.056683218,1.850578439,44.084,1550,0.9,1.3,1.3,4.0333576,1.8307398,2667.402,2626.6261,2626.6261,21.581,1335,9.5,10.5,1.6723346,1261.359,1261.359,1261.155091,1261.19253
2393,4/14/22 12:23,19,46L,46,Leaf,Red maple,mid,2.927,1.369991133,46.80530008,0.034841831,1.190359775,42.844,1508,1,2.1,1.8,4.3983295,1.8303814,3007.025,2966.2491,2966.2491,12.956,786,9.8,14.4,1.9751008,1669.947,1669.947,1669.743091,1669.842648
2394,4/14/22 12:32,20,46L REP,46,Leaf,Red maple,mid,3.091,1.446447347,46.79544958,0.036984186,1.196511996,45.371,1632,1,2.1,1.7,4.3959468,1.8298281,3004.882,2964.1061,2964.1061,13.802,839,9.8,14.9,1.9758455,1670.8,1670.8,1670.596091,1670.689555
2414,4/14/22 15:28,40,47L,47,Leaf,Red maple,high ,3.131,1.421879699,45.41295749,0.057858221,1.847915072,44.559,1608,2.6,9.3,4.6,2.6108841,1.8249117,1349.105,1308.3291,1308.3291,22.045,1398,19.1,53.2,1.3389437,807.608,807.608,807.4040909,807.4381878
2415,4/14/22 15:37,41,48L,48,Leaf,Red maple,high ,2.97,1.338010834,45.05086982,0.038592218,1.299401291,41.787,1488,1,2,1.6,4.2119751,1.8318511,2832.558,2791.7821,2791.7821,14.437,872,10,14.1,2.658455,2593.512,2593.512,2593.308091,2593.396982
1618,1/21/22 14:08,15,65L,65,Leaf,White pine,initial harvest,1.894,0.933420402,49.2830202,0.024453506,1.291103822,45.403,2007,0.7,0.6,0.8,1.1655785,1.8118714,10.399,-29.8804,-29.95717171,7.984,951,20.8,17.4,0.7339878,-3.698,-3.698,-2.188615385,-1.838448422
1619,1/21/22 14:17,16,66L,66,Leaf,White pine,initial harvest,1.919,0.938582888,48.90999937,0.02339142,1.218937975,45.675,2043,0.7,0.7,0.7,1.1645214,1.8120638,9.391,-30.8884,-30.96037251,7.542,936,20,16.8,0.7329556,-5.171,-5.171,-3.661615385,-3.305367774
1620,1/21/22 14:26,17,67L,67,Leaf,White pine,initial harvest,2.169,1.099815661,50.70611621,0.031676657,1.460426778,54.17,2320,0.7,0.7,0.7,1.1654437,1.8119853,10.248,-30.0314,-30.08844791,10.99,1382,19.5,16.4,0.7340409,-3.667,-3.667,-2.157615385,-1.870409726
1621,1/21/22 14:35,18,68L,68,Leaf,White pine,initial harvest,2.034,0.995901661,48.96271684,0.023420255,1.151438283,48.695,2110,0.7,0.7,0.8,1.1638871,1.8122459,8.779,-31.5004,-31.5597253,7.554,897,19.1,16.2,0.7332126,-4.731,-4.731,-3.221615385,-2.87050978
1622,1/21/22 14:43,19,69L,69,Leaf,White pine,initial harvest,2.231,1.118643549,50.14090313,0.031244133,1.400454184,55.162,2343,0.7,0.7,0.8,1.1652771,1.8122238,10.067,-30.2124,-30.25929788,10.81,1312,18.6,15.8,0.7344875,-3.044,-3.044,-1.534615385,-1.248843881
1623,1/21/22 14:52,20,70L,70,Leaf,White pine,initial harvest,1.837,0.927062194,50.46609659,0.02488603,1.354710418,45.068,1987,0.7,0.7,0.8,1.1656054,1.8124273,10.343,-29.9364,-29.99126289,8.164,976,18.3,15.6,0.7342237,-3.395,-3.395,-1.885615385,-1.551200196
1624,1/21/22 15:01,21,70L REP,70,Leaf,White pine,initial harvest,2.14,1.071346072,50.06290054,0.029026246,1.356366636,52.67,2238,0.7,0.7,0.8,1.1656285,1.8124684,10.393,-29.8864,-29.92743788,9.887,1172,17.9,15.3,0.7343679,-3.186,-3.186,-1.676615385,-1.377929427
1627,1/21/22 15:27,24,71L,71,Leaf,White pine,initial harvest,2.195,1.095146648,49.89278579,0.032846874,1.49644075,53.924,2299,0.8,0.7,0.9,1.1645517,1.8127237,9.37,-30.9094,-30.93550097,11.477,1419,17,14.6,0.7342179,-3.442,-3.442,-1.932615385,-1.672000464
1628,1/21/22 15:36,25,72L,72,Leaf,White pine,initial harvest,1.907,0.957201999,50.19412686,0.023393823,1.226734277,46.656,2079,0.8,0.7,0.8,1.1642514,1.812883,9.067,-31.2124,-31.24298618,7.543,945,16.8,14.5,0.7332184,-4.793,-4.793,-3.283615385,-2.94948328
2458,4/15/22 16:16,30,1LUS,1,LUS,Black cherry,low,3.342,1.585538772,47.44281186,0.024329169,0.727982305,49.931,1816,1.1,2.6,1.9,2.3498624,1.8227637,1107.021,1066.406769,1066.446527,9.001,573,10.9,18.9,0.7452212,7.442,7.442,7.123416667,7.074873628
2459,4/15/22 16:25,31,6LUS,6,LUS,Black cherry,high ,3.083,1.452542438,47.11457794,0.034672288,1.124628224,45.579,1699,1.1,2,1.7,2.0126892,1.8222718,794.341,753.7267692,753.7353133,13.082,791,10.1,13.8,2.2749916,2075.931,2075.931,2075.612417,2075.549472
2460,4/15/22 16:34,32,19LUS,19,LUS,White cedar,low,2.938,1.383966203,47.10572509,0.023401557,0.796513183,43.335,1622,1,1.8,1.7,1.190915,1.8195484,32.115,-8.499230769,-8.509551275,8.635,550,10.1,13,0.7455493,8.07,8.07,7.751416667,7.690606438
2461,4/15/22 16:43,33,20LUS,20,LUS,White cedar,low,3.069,1.506266601,49.08004564,0.026209736,0.854015504,47.337,1716,1,1.5,1.7,1.4221376,1.819864,246.625,206.0107692,206.0181733,9.743,620,10,11.7,0.7471391,10.313,10.313,9.994416667,9.924969441
2462,4/15/22 16:51,34,20LUS REP,20,LUS,White cedar,low,2.948,1.448202944,49.12493024,0.025365762,0.860439674,45.437,1670,1,1.5,1.6,1.4215397,1.8202552,246.088,205.4737692,205.4643239,9.41,604,10.1,11.5,0.7470942,10.323,10.323,10.00441667,9.929126714
2466,4/15/22 17:27,38,21LUS,21,LUS,White cedar,mid,3.098,1.417979282,45.77079671,0.02406812,0.776892174,44.448,1648,0.9,1.1,1.4,1.1692468,1.8196429,12.059,-28.55523077,-28.59334643,8.898,557,9.7,9.8,1.0461897,414.964,414.964,414.6454167,414.5451657
2467,4/15/22 17:35,39,22LUS,22,LUS,White cedar,mid,3.048,1.522035467,49.93554683,0.017265637,0.566457895,47.853,1776,0.9,1.1,1.5,1.1877766,1.8191975,29.257,-11.35723077,-11.38111909,6.214,402,10,10,0.7398574,0.676,0.676,0.357416667,0.25588187
2468,4/15/22 17:44,40,23LUS,23,LUS,White cedar,high ,2.966,1.28287432,43.25267432,0.025634414,0.864275592,40.027,1503,1,1.2,1.5,1.1725511,1.8207117,15.104,-25.51023077,-25.58568308,9.516,612,9.9,10,0.7981664,79.507,79.507,79.18841667,79.07399045
2469,4/15/22 17:53,41,24LUS,24,LUS,White cedar,high ,3.104,1.45049493,46.72986244,0.027874874,0.898030739,45.512,1736,1,1.2,1.6,1.1708026,1.8194998,13.527,-27.08723077,-27.13627107,10.4,667,10,9.9,1.2468507,686.359,686.359,686.0404167,685.9177878
2470,4/15/22 18:02,42,30LUS,30,LUS,Basswood,high ,2.899,1.324374555,45.68384115,0.046214206,1.594143011,41.385,1558,1.1,1.2,1.7,2.6120527,1.8254214,1350.364,1309.749769,1309.670834,17.636,1071,10.5,10.2,1.2595734,703.582,703.582,703.2634167,703.1202679
2471,4/15/22 18:11,43,33LUS,33,LUS,Black gum,mid,3.178,1.412172916,44.43590045,0.023439574,0.7375574,44.258,1553,1.1,1.4,1.7,2.8592346,1.8273318,1579.107,1538.492769,1538.424945,8.65,474,10,11.4,0.8630865,167.204,167.204,166.8854167,166.7532044
2472,4/15/22 18:19,44,36LUS,36,LUS,Black gum,high ,3.187,1.54354958,48.43268216,0.022359895,0.70159697,48.557,1825,2,4.1,3.4,2.6075463,1.8242749,1346.098,1305.483769,1305.435409,8.224,501,15.8,27.1,1.0435532,410.695,410.695,410.3764167,410.238542
2809,5/10/22 21:45,39,MOOSE MTN ,NA,NA,NA,NA,12.102,0.896358929,7.406700784,0.056441824,0.46638427,30.453,1262,0.5,-3.2,1.4,1.1709047,1.8225787,13.964,-26.29204082,-26.9111918,22.839,1662,13,7.6,0.7420363,3.897,3.897,3.730818182,3.730818182
2811,5/10/22 22:02,41,MOOSE MTN ,NA,NA,NA,NA,12.111,0.721570993,5.957980294,0.045289552,0.373953859,24.056,1037,0.5,-3.1,1.5,1.1710407,1.8235657,14.032,-26.22404082,-26.92769869,18.061,1316,13.2,7.9,0.741827,3.64,3.64,3.473818182,3.473818182
2810,5/10/22 21:53,40,MOOSE MTN ,NA,NA,NA,NA,11.708,0.695531771,5.94065401,0.043765392,0.373807588,23.103,1005,0.6,-3.1,1.6,1.171041,1.8240886,14.03,-26.22604082,-26.94343034,17.408,1254,13.4,8.1,0.7417948,3.665,3.665,3.498818182,3.498818182
2825,5/11/22 0:05,55,MOOSE MTN ,NA,NA,NA,NA,11.877,0.624436225,5.257524841,0.039409984,0.331817666,20.501,910,0.5,-3.3,1.2,1.1715963,1.8261982,14.445,-25.81104082,-26.56743049,15.542,1120,12.8,7.5,0.7419522,3.881,3.881,3.714818182,3.714818182
2826,5/11/22 0:14,56,MOOSE MTN ,NA,NA,NA,NA,11.879,0.630474702,5.307472867,0.039764766,0.334748427,20.722,931,0.5,-3.2,1.2,1.1715295,1.8259997,14.394,-25.86204082,-26.61503222,15.694,1132,12.9,7.6,0.7419439,3.846,3.846,3.679818182,3.679818182
2827,5/11/22 0:23,57,MOOSE MTN ,NA,NA,NA,NA,12.204,0.661322846,5.418902377,0.041667047,0.341421233,21.851,963,0.5,-3.2,1.2,1.1714109,1.8257023,14.286,-25.97004082,-26.70592038,16.509,1183,13,7.7,0.7420498,3.985,3.985,3.818818182,3.818818182
2812,5/10/22 22:11,42,49C ,49,1 micron,control,control,11.894,0.684793666,5.757471551,0.043258895,0.363703509,22.71,985,0.5,-3.2,1.4,1.1721982,1.8240631,15.103,-25.15304082,-25.87617927,17.191,1242,13.3,7.9,0.7418642,3.73,3.73,3.563818182,3.563818182
2813,5/10/22 22:20,43,49C ,49,1 micron,control,control,12.072,0.684493109,5.670088707,0.043415279,0.359636176,22.699,1006,0.5,-3.1,1.4,1.1720248,1.8240307,14.936,-25.32004082,-26.04334091,17.258,1236,13.1,7.7,0.7418088,3.719,3.719,3.552818182,3.552818182
2818,5/10/22 23:04,48,49C ,49,1 micron,control,control,12.091,0.688919503,5.697787637,0.043630015,0.360847038,22.861,1004,0.5,-3.2,1.3,1.1722406,1.8238922,15.128,-25.12804082,-25.84896444,17.35,1252,12.9,7.5,0.7419246,3.762,3.762,3.595818182,3.595818182
2819,5/10/22 23:13,49,49H ,49,50 micron,control,control,12.21,0.664328423,5.440855222,0.041421968,0.339246258,21.961,947,0.5,-3.2,1.3,1.1733841,1.8257236,16.136,-24.12004082,-24.85427537,16.404,1185,13.2,7.9,0.7424049,4.459,4.459,4.292818182,4.292818182
2820,5/10/22 23:21,50,49H ,49,50 micron,control,control,11.911,0.650284183,5.459526348,0.040710071,0.341785503,21.447,954,0.5,-3.1,1.4,1.173408,1.8260749,16.133,-24.12304082,-24.8649959,16.099,1155,13.2,8,0.7423082,4.341,4.341,4.174818182,4.174818182
2821,5/10/22 23:30,51,49H ,49,50 micron,control,control,12.202,0.658344593,5.395382667,0.041188559,0.337555805,21.742,968,0.5,-3.1,1.4,1.1734515,1.8260222,16.17,-24.08604082,-24.82355432,16.304,1184,13,7.7,0.7423768,4.407,4.407,4.240818182,4.240818182
2822,5/10/22 23:39,52,49RS ,49,450 micron,control,control,12.105,0.598752208,4.946321421,0.036949855,0.305244572,19.561,863,0.5,-3.2,1.2,1.1736793,1.8269462,16.371,-23.88504082,-24.6560626,14.488,1047,13.1,7.8,0.7422163,4.2,4.2,4.033818182,4.033818182
2823,5/10/22 23:48,53,49RS ,49,450 micron,control,control,12.117,0.604216893,4.98652218,0.037545048,0.30985432,19.761,889,0.5,-3.2,1.3,1.1734171,1.8264745,16.13,-24.12604082,-24.89392525,14.743,1064,13,7.7,0.7423222,4.382,4.382,4.215818182,4.215818182
2824,5/10/22 23:56,54,49RS ,49,450 micron,control,control,12.22,0.613288269,5.018725605,0.037930172,0.31039421,20.093,901,0.5,-3.2,1.2,1.1734398,1.8263696,16.139,-24.11704082,-24.87974606,14.908,1081,12.9,7.6,0.742282,4.319,4.319,4.152818182,4.152818182
1490,1/12/22 19:14,22,49R,49,Root,Black cherry,initial harvest,2.515,1.140887765,45.3633306,0.056857538,2.260737079,55.616,2487,1.4,1.4,4.9,1.1680005,1.8080773,13.688,-26.50266667,-26.50266667,20.25,2528,10.3,9.1,0.7397639,4.792,4.792,6.513625,6.476105964
1492,1/12/22 19:32,24,50R,50,Root,Black cherry,initial harvest,2.52,1.118923346,44.4017201,0.068356676,2.712566516,54.495,2423,1.3,1.4,4.7,1.1642087,1.8082709,10.194,-29.99666667,-29.99666667,24.725,3095,10.3,9,0.7387289,3.489,3.489,5.210625,5.067243613
1493,1/12/22 19:41,25,51R,51,Root,Black cherry,initial harvest,2.395,1.086397982,45.36108482,0.044656887,1.86458819,52.835,2351,1.3,1.4,4.5,1.161932,1.8082319,8.066,-32.12466667,-32.12466667,15.502,1873,10.3,9,0.7356938,-0.636,-0.636,1.085625,1.160426509
1488,1/12/22 18:57,20,52R,52,Root,Black cherry,initial harvest,2.735,1.263347723,46.19187287,0.036112834,1.320396139,61.866,2692,1.4,1.4,4.8,1.1644771,1.8078184,10.398,-29.79266667,-29.79266667,12.177,1542,10.2,8.9,0.7365713,0.448,0.448,2.169625,2.32308401
1489,1/12/22 19:06,21,52R REP,52,Root,Black cherry,initial harvest,2.444,1.294129258,52.95127897,0.03800152,1.554890333,63.437,2740,1.4,1.4,4.8,1.164539,1.8079534,10.445,-29.74566667,-29.74566667,12.912,1629,10.2,9,0.7365379,0.524,0.524,2.245625,2.381696562
1494,1/12/22 19:49,26,53R,53,Root,Black cherry,initial harvest,2.546,1.152624327,45.27196885,0.030883617,1.213025026,56.215,2499,1.3,1.4,4.6,1.1621625,1.8086182,8.269,-31.92166667,-31.92166667,10.142,1263,10.3,9.1,0.736558,0.533,0.533,2.254625,2.456224766
1495,1/12/22 19:58,27,53R REP,53,Root,Black cherry,initial harvest,2.679,1.214167804,45.32167987,0.033309357,1.243350401,59.356,2615,1.3,1.4,4.5,1.162242,1.8086401,8.35,-31.84066667,-31.84066667,11.086,1346,10.4,9.2,0.7368359,0.889,0.889,2.610625,2.789893133
2858,5/13/22 18:58,19,54R,54,Root,Black cherry,initial harvest,2.67,1.129280032,42.29513228,0.029754396,1.114396871,39.121,1614,0.5,-3.2,1.8,1.1658451,1.8202245,9.539,-31.26453333,-31.20334882,11.423,830,12.1,6.8,0.742103,4.662,4.662,4.541428571,4.650694525
1641,1/21/22 17:30,38,55R,55,Root,Black cherry,initial harvest,2.628,1.173438018,44.65137055,0.037818497,1.439060019,58.049,2432,0.9,0.8,1,1.1654596,1.8135629,10.18,-30.0994,-30.05792194,13.546,1636,14.6,12.9,0.7399398,4.259,4.259,5.768384615,5.954671724
1642,1/21/22 17:39,39,56R,56,Root,Black cherry,initial harvest,2.694,1.175848443,43.64693553,0.043794537,1.625632402,58.176,2454,0.9,0.8,1,1.1656752,1.8134113,10.396,-29.8834,-29.8373013,16.033,2014,14.3,12.7,0.7396367,3.854,3.854,5.363384615,5.499188337
1643,1/21/22 17:48,40,57R,57,Root,Red Oak,initial harvest,2.59,1.168066755,45.09910253,0.031284982,1.207914376,57.766,2449,0.9,0.8,1,1.1667988,1.8135836,11.394,-28.8854,-28.83534189,10.827,1295,14.1,12.5,0.7389675,2.949,2.949,4.458384615,4.692270033
1644,1/21/22 17:56,41,58R,58,Root,Red Oak,initial harvest,2.431,1.081253489,44.47772475,0.023312124,0.958952023,53.192,2314,0.8,0.8,1,1.1674023,1.8138609,11.953,-28.3264,-28.27750983,7.509,913,14.1,12.5,0.7376907,1.213,1.213,2.722384615,3.017891196
1645,1/21/22 18:05,42,59R,59,Root,Red Oak,initial harvest,2.6,1.16912962,44.96652385,0.021622877,0.831649125,57.822,2344,0.8,0.8,0.9,1.1669121,1.8138854,11.493,-28.7864,-28.7273444,6.806,749,14,12.4,0.7374621,0.889,0.889,2.398384615,2.705012204
1646,1/21/22 18:14,43,60R,60,Root,Red Oak,initial harvest,2.76,1.253589401,45.41990583,0.029814401,1.080231913,62.272,2618,0.9,0.8,1,1.1679931,1.8139116,12.498,-27.7814,-27.71240062,10.215,1233,13.8,12.3,0.7391422,3.255,3.255,4.764384615,5.002723409
1660,1/21/22 20:17,57,61R,61,Root,Red Oak,initial harvest,2.629,1.166814094,44.38243034,0.03046559,1.158828059,57.7,2431,0.9,0.8,1.1,1.167006,1.8142136,11.497,-28.7824,-28.65653067,10.486,1319,12.7,11.4,0.7378273,1.365,1.365,2.874384615,3.073118074
1647,1/21/22 18:23,44,62R,62,Root,Red Oak,initial harvest,2.464,1.124071751,45.61979507,0.028077096,1.139492539,55.448,2384,0.9,0.8,1,1.1672622,1.8139401,11.799,-28.4804,-28.41533911,9.492,1201,13.7,12.2,0.7400763,4.385,4.385,5.894384615,6.144230652
1648,1/21/22 18:31,45,63R,63,Root,Red Oak,initial harvest,2.561,1.17053412,45.7061351,0.031438769,1.227597369,57.896,2439,0.9,0.8,1,1.1666507,1.8139117,11.239,-29.0404,-28.96786049,10.891,1258,13.6,12.1,0.7397267,3.955,3.955,5.464384615,5.684758419
1649,1/21/22 18:40,46,64R,64,Root,Red Oak,initial harvest,2.597,1.180308679,45.44892872,0.023475522,0.903947695,58.411,2490,0.9,0.8,1,1.1690184,1.8142115,13.363,-26.9164,-26.83876208,7.577,943,13.5,12,0.7378647,1.435,1.435,2.944384615,3.226302335
1650,1/21/22 18:49,47,64R REP,64,Root,Red Oak,initial harvest,2.35,1.067056654,45.40666611,0.02153397,0.91633913,52.444,2253,0.9,0.8,1,1.1688829,1.8141495,13.242,-27.0374,-26.9626453,6.769,840,13.4,12,0.7378033,1.329,1.329,2.838384615,3.133451075
1653,1/21/22 19:15,50,65R,65,Root,White pine,initial harvest,2.614,1.2536843,47.96037871,0.018924408,0.723963589,62.277,2586,0.9,0.8,1,1.1680167,1.8140295,12.386,-27.8934,-27.79314462,5.683,673,13.1,11.7,0.7344646,-3.134,-3.134,-1.624615385,-1.315941793
1654,1/21/22 19:24,51,66R,66,Root,White pine,initial harvest,2.527,1.228365345,48.6096298,0.018419797,0.728919545,60.943,2617,0.9,0.8,1,1.1665939,1.8140285,11.044,-29.2354,-29.13232298,5.473,655,13,11.7,0.7341122,-3.656,-3.656,-2.146615385,-1.836341464
1655,1/21/22 19:33,52,67R,67,Root,White pine,initial harvest,2.571,1.204564769,46.85199411,0.019258413,0.749063121,59.689,2497,0.9,0.8,1,1.16816,1.8141449,12.514,-27.7654,-27.65940283,5.822,684,13.1,11.8,0.7347726,-2.775,-2.775,-1.265615385,-0.964536387
1656,1/21/22 19:42,53,68R,68,Root,White pine,initial harvest,2.347,1.141571058,48.63958491,0.018006496,0.767213303,56.37,2382,0.9,0.8,1,1.1660109,1.8141436,10.507,-29.7724,-29.66602542,5.301,640,12.9,11.6,0.7341641,-3.588,-3.588,-2.078615385,-1.769930113
1657,1/21/22 19:50,54,69R,69,Root,White pine,initial harvest,2.652,1.289233326,48.61362468,0.018842709,0.710509398,64.15,2637,0.9,0.8,1,1.1679123,1.8140193,12.308,-27.9714,-27.85098123,5.649,643,12.8,11.5,0.7343532,-3.396,-3.396,-1.886615385,-1.587105725
1658,1/21/22 19:59,55,70R,70,Root,White pine,initial harvest,2.647,1.247895483,47.14376589,0.01963567,0.741808458,61.972,2583,0.9,0.8,1.1,1.1684435,1.8139398,12.824,-27.4554,-27.33319886,5.979,742,12.9,11.5,0.7348991,-2.622,-2.622,-1.112615385,-0.821933726
1659,1/21/22 20:08,56,71R,71,Root,White pine,initial harvest,2.522,1.209480518,47.95719737,0.022468702,0.890908086,59.948,2473,0.9,0.8,1.1,1.1668233,1.8138055,11.33,-28.9494,-28.82522685,7.158,806,12.7,11.5,0.7349677,-2.525,-2.525,-1.015615385,-0.75015738
1661,1/21/22 20:25,58,72R,72,Root,White pine,initial harvest,2.343,1.120123967,47.80725427,0.016942007,0.72309034,55.24,2370,0.9,0.9,1.1,1.1667137,1.8140813,11.231,-29.0484,-28.92109553,4.858,590,12.6,11.4,0.733878,-4.02,-4.02,-2.510615385,-2.205650683
1662,1/21/22 20:34,59,73R,73,Root,White cedar,initial harvest,2.535,1.213656057,47.8759786,0.015440187,0.609080367,60.168,2539,0.9,0.8,1,1.167861,1.8139138,12.287,-27.9924,-27.85456316,4.233,517,12.5,11.3,0.7342801,-3.491,-3.491,-1.981615385,-1.667035989
1663,1/21/22 20:43,60,73R REP,73,Root,White cedar,initial harvest,2.42,1.14838478,47.45391651,0.01497162,0.618661969,56.729,2400,0.9,0.9,1.1,1.1678713,1.8140078,12.286,-27.9934,-27.85533352,4.038,468,12.5,11.3,0.7343255,-3.36,-3.36,-1.850615385,-1.534725336
1666,1/21/22 21:09,63,74R,74,Root,White cedar,initial harvest,2.663,1.299216662,48.78770794,0.01847987,0.693949294,64.676,2628,0.9,0.8,1.1,1.1683908,1.8141093,12.833,-27.4464,-27.28515517,5.498,622,12.3,11.1,0.7346681,-2.92,-2.92,-1.410615385,-1.130285849
1667,1/21/22 21:18,64,75R,75,Root,White cedar,initial harvest,2.549,1.204280073,47.24519705,0.016728148,0.656263146,59.674,2513,0.9,0.9,1.1,1.1679751,1.8142124,12.453,-27.8264,-27.66685013,4.769,585,12.3,11.2,0.7346813,-2.954,-2.954,-1.444615385,-1.152662736
1668,1/21/22 21:27,65,76R,76,Root,White cedar,initial harvest,2.396,1.176664571,49.10953971,0.013347252,0.557063933,58.219,2392,0.9,0.9,1.1,1.1685693,1.8141823,13.012,-27.2674,-27.10517748,3.362,371,12.2,11.1,0.7346535,-2.947,-2.947,-1.437615385,-1.120946275
1739,2/1/22 18:33,51,77R,77,Root,White cedar,initial harvest,2.609,1.2655734,48.50798772,0.016612468,0.63673699,62.616,2537,2.1,2.3,6,1.1689201,1.8110676,13.626,-26.56407692,-26.56492025,4.46,509,19,16.9,0.7381249,-2.363,-2.363,-1.106230769,-0.460171175
1740,2/1/22 18:42,52,78R,78,Root,White cedar,initial harvest,2.321,1.156041439,49.80790344,0.015878853,0.684138432,56.873,2414,2.1,2.3,5.8,1.1681952,1.8110034,12.965,-27.22507692,-27.21793144,4.14,510,18.8,16.7,0.737186,-3.532,-3.532,-2.275230769,-1.618803828
1669,1/21/22 21:36,66,78R,78,Root,White cedar,initial harvest,2.669,1.312901045,49.19074728,0.01734089,0.64971487,65.397,2673,0.9,0.9,1.1,1.1687197,1.8140024,13.162,-27.1174,-26.94187457,5.024,584,12.2,11.1,0.7350752,-2.464,-2.464,-0.954615385,-0.672497491
1670,1/21/22 21:44,67,80R,80,Root,White cedar,initial harvest,2.67,1.326053995,49.66494363,0.022579236,0.845664263,66.09,2573,0.9,0.9,1.2,1.1672545,1.8140143,11.797,-28.4824,-28.30155698,7.204,771,12.2,11.1,0.7351794,-2.312,-2.312,-0.802615385,-0.565052179
1671,1/21/22 21:53,68,81R,81,Root,Basswood,initial harvest,2.443,1.060641506,43.41553443,0.02523205,1.032830518,52.106,2289,0.9,0.9,1.3,1.165485,1.8150621,10.143,-30.1364,-29.96831195,8.308,963,12.2,11.1,0.7377874,1.281,1.281,2.790384615,3.004172547
1672,1/21/22 22:02,69,82R,82,Root,Basswood,initial harvest,2.5,1.07834959,43.13398362,0.028574499,1.142979949,53.039,2282,0.9,0.9,1.2,1.1672134,1.8150795,11.778,-28.5014,-28.32769884,9.699,1136,12,10.9,0.7369244,0.097,0.097,1.606384615,1.790854808
1698,2/1/22 12:33,10,83R,83,Root,Basswood,initial harvest,2.607,1.137770219,43.64289293,0.034214645,1.312414445,55.915,2364,2,2.1,5.5,1.1661639,1.8092111,10.949,-29.24107692,-29.23239257,12.138,1532,20.1,16.2,0.7391877,1.647,1.647,2.903769231,3.301077279
1699,2/1/22 12:41,11,84R,84,Root,Basswood,initial harvest,2.637,1.165997156,44.21680531,0.031222871,1.184029983,57.395,2431,2,2.1,5.6,1.1670478,1.8097616,11.813,-28.37707692,-28.37076444,10.833,1425,19.9,16.1,0.7400279,2.523,2.523,3.779769231,4.219356619
1700,2/1/22 12:50,12,85R,85,Root,Basswood,initial harvest,2.626,1.131533591,43.08962647,0.033150903,1.262410615,55.588,2366,2,2.2,5.8,1.1650452,1.8101973,10.003,-30.18707692,-30.17786794,11.674,1512,19.8,16.1,0.7386828,0.68,0.68,1.936769231,2.349109933
1704,2/1/22 13:25,16,86R,86,Root,Basswood,initial harvest,2.53,1.121005706,44.30852594,0.033818034,1.336681183,55.036,2384,2.1,2.3,6.4,1.1664688,1.8113886,11.344,-28.84607692,-28.83598732,11.965,1454,19.2,15.9,0.7404839,2.836,2.836,4.092769231,4.495682127
1701,2/1/22 12:59,13,87R,87,Root,Basswood,initial harvest,2.672,1.182742596,44.26431871,0.031108243,1.164230662,58.273,2442,2,2.2,6,1.1654898,1.8103396,10.5,-29.69007692,-29.6851429,10.783,1340,19.8,16.2,0.7390499,1.03,1.03,2.286769231,2.727976517
1702,2/1/22 13:08,14,88R,88,Root,Basswood,initial harvest,2.358,1.022783593,43.37504635,0.027871167,1.181983325,49.886,2196,2,2.2,6,1.1657843,1.8109254,10.714,-29.47607692,-29.45892191,9.371,1173,19.4,15.9,0.7399085,2.132,2.132,3.388769231,3.875722438
1703,2/1/22 13:17,15,89R,89,Root,Black gum,initial harvest,2.747,1.25584655,45.71702037,0.028875302,1.051157715,62.106,2577,2.1,2.2,6.2,1.1642756,1.8109816,9.304,-30.88607692,-30.88637566,9.809,1268,19.5,16,0.7395491,1.645,1.645,2.901769231,3.374532131
1705,2/1/22 13:34,17,90R,90,Root,Black gum,initial harvest,2.61,1.197199365,45.86970749,0.043160163,1.653646104,59.031,2512,2.1,2.3,6.6,1.1681154,1.811356,12.884,-27.30607692,-27.3022973,16.04,2039,19.2,15.9,0.7405304,2.749,2.749,4.005769231,4.276660435
1706,2/1/22 13:43,18,91R,91,Root,Black gum,initial harvest,2.555,1.160599708,45.4246461,0.045702598,1.78875139,57.112,2416,2.1,2.3,6.8,1.1643757,1.8112037,9.431,-30.75907692,-30.75231371,17.149,2277,19.2,16,0.7394512,1.295,1.295,2.551769231,2.786731097
1707,2/1/22 13:52,19,92R,92,Root,Black gum,initial harvest,2.34,1.03781253,44.35096281,0.042307336,1.808005803,50.674,2214,2.1,2.3,6.5,1.1680415,1.8112286,12.87,-27.32007692,-27.30378745,15.668,1990,19.1,16,0.7412599,3.691,3.691,4.947769231,5.230712477
1708,2/1/22 14:01,20,92R REP,92,Root,Black gum,initial harvest,2.684,1.194662755,44.51053485,0.048416974,1.803911094,58.898,2511,2.1,2.3,6.6,1.1680111,1.8112969,12.836,-27.35407692,-27.35009773,18.333,2390,19.2,16,0.7413927,3.86,3.86,5.116769231,5.313371911
